地段位置或門牌,社區簡稱,交易日期,總價(萬元),"單價
(萬元/坪)","總面積
(坪)",主建物佔比,型態,屋齡,樓別/樓高,交易標的,交易筆棟數,建物現況格局,"車位總價
(萬元)",管理組織,電梯,主要用途,備註
士林區忠誠路二段１４０巷２號二樓,,112/07/05,2600,66.44,39.13,80.44%,公寓(5樓含以下無電梯),42,二層/五層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,無,無,住家用,陽台外推;其他增建;
士林區大南路３２５號十樓之６,新天地,112/07/04,802,64.93,12.35,58.49%,住宅大樓(11層含以上有電梯),16,十層/十四層,房地(土地+建物),土:1 建:1車:0,1廳1衛,,有,有,商業用,其他增建;
士林區忠誠路一段１７１巷１２弄８號十二樓,,112/07/04,4850,83.11,58.36,74.52%,住宅大樓(11層含以上有電梯),14,十二層/十二層,房地(土地+建物)+車位,土:1 建:2車:1,3房2廳2衛,,有,有,住家用,
士林區德行東路８１巷１４號,,112/07/04,3550,79.8,44.49,61.38%,公寓(5樓含以下無電梯),43,一層/五層,房地(土地+建物),土:3 建:1車:0,4房2廳2衛,,無,無,住家用,其他增建;
士林區福榮街６９號,,112/07/04,2280,117.53,19.4,100.00%,公寓(5樓含以下無電梯),59,一層/二層,房地(土地+建物),土:1 建:1車:0,,,無,無,住家用,
士林區文林路２７號二樓,,112/07/03,2250,59.14,38.05,86.70%,華廈(10層含以下有電梯),40,二層/七層,房地(土地+建物),土:1 建:1車:0,1廳1衛,,無,有,住家用,陽台外推;其他增建;含租約;
士林區文林路４９７之１號七樓,正暉,112/07/03,2880,75.22,38.29,71.67%,華廈(10層含以下有電梯),41,七層/七層,房地(土地+建物),土:1 建:1車:0,3房2廳4衛,,有,有,住家用,頂樓加蓋;
士林區社子街１２７號三樓,,112/07/03,1060,43.76,24.22,100.00%,公寓(5樓含以下無電梯),47,"三層,陽台/四層",房地(土地+建物),土:2 建:1車:0,3房1廳1衛,,無,無,住家用,陽台外推;其他增建;
士林區中山北路六段２３６巷７號十二樓之３,天母靜好,112/07/03,3295,114.78,38.42,55.41%,住宅大樓(11層含以上有電梯),1,十二層/十四層,房地(土地+建物)+車位,土:1 建:1車:1,2房2廳1衛,300,有,有,住家用,
士林區天母東路７７之８號五樓,,112/07/03,3318,70.33,47.17,79.97%,華廈(10層含以下有電梯),38,五層/七層,房地(土地+建物)+車位,土:1 建:1車:1,3房2廳2衛,,有,有,住家用,陽台外推;其他增建;
士林區德行東路１３２巷５弄４號,,112/07/03,0.2,0,0.04,,公寓(5樓含以下無電梯),41,一層/五層,房地(土地+建物),土:4 建:1車:0,3房2廳2衛,,無,無,住家用,政府機關標讓售;
士林區德行東路１３２巷５弄４號,,112/07/03,0.2,0,0.04,,公寓(5樓含以下無電梯),41,一層/五層,房地(土地+建物),土:4 建:1車:0,3房2廳2衛,,無,無,住家用,政府機關標讓售;
士林區文林路７６５號五樓之９,寶殿大廈,112/07/02,2198,56.83,38.68,73.41%,住宅大樓(11層含以上有電梯),42,五層/十一層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,有,有,住家用,陽台外推;其他增建;
士林區中山北路六段８號三樓,,112/07/02,4750,60.27,78.81,45.66%,華廈(10層含以下有電梯),22,三層/六層,房地(土地+建物)+車位,土:1 建:1車:2,4房2廳2衛,,無,有,住家用,陽台外推;其他增建;
士林區大南路３４５號八樓之２,士林新天地,112/07/02,2950,51.46,57.33,64.00%,住宅大樓(11層含以上有電梯),16,八層/十五層,房地(土地+建物)+車位,土:1 建:1車:2,3房2廳2衛,,有,有,商業用,
士林區忠誠路一段９０號十五樓,陽明新城,112/07/02,2700,74.05,36.46,74.21%,住宅大樓(11層含以上有電梯),35,十五層/十五層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,有,有,住家用,
士林區中正路３４９巷２號四樓,,112/07/01,1280,60,21.33,90.77%,公寓(5樓含以下無電梯),39,四層/五層,房地(土地+建物),土:2 建:1車:0,2房2廳1衛,,無,無,住家用,陽台外推;其他增建;
士林區社中街４７４號四樓,,112/07/01,1060,32.81,32.3,100.00%,公寓(5樓含以下無電梯),50,四層/四層,房地(土地+建物),土:1 建:1車:0,4房1廳1衛,,無,無,住家用,頂樓加蓋;其他增建;
士林區承德路四段２９７巷８號,,112/07/01,450,51.89,8.67,100.00%,公寓(5樓含以下無電梯),54,一層/三層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,無,無,住家用,特殊交易、親友間買賣親友、員工、共有人或其他特殊關係間之交易;
士林區文林路１４４巷１６號二樓,圓山藏富,112/06/30,1280,76.39,16.76,48.93%,華廈(10層含以下有電梯),1,二層/五層,房地(土地+建物),土:1 建:1車:0,,,有,有,辦公用,
士林區天母北路５６號十一樓之２,聯上天母,112/06/30,4588,93.45,57.35,55.03%,住宅大樓(11層含以上有電梯),3,十一層/二十四層,房地(土地+建物)+車位,土:1 建:1車:1,3房2廳2衛,325,有,有,住家用,
士林區永公路３５０巷８３號,,112/06/30,650,0,6,,透天厝,107,全/一層,房地(土地+建物),土:5 建:1車:0,,,無,無,住家用,
士林區延平北路五段８３巷２８弄５號二樓,,112/06/29,900,33.87,26.57,100.00%,公寓(5樓含以下無電梯),47,"二層,陽台/四層",房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,陽台外推;
士林區中山北路七段１９０巷２６弄１之８號,天母琴園,112/06/29,5489,0,58.24,,透天厝,18,全/三層,房地(土地+建物)+車位,土:3 建:1車:2,4房1廳3衛,,有,有,住家用,親友、員工、共有人或其他特殊關係間之交易;
士林區德行東路１３２巷５弄４號,,112/06/29,0.2,0,0.04,,公寓(5樓含以下無電梯),41,一層/五層,房地(土地+建物),土:4 建:1車:0,3房2廳2衛,,無,無,住家用,政府機關標讓售;地清或未辦繼承標售;
士林區大南路３４３號,士林新天地,112/06/29,3050,58.37,52.25,61.70%,住宅大樓(11層含以上有電梯),16,一層/十五層,房地(土地+建物)+車位,土:1 建:1車:1,3房2廳2衛,,有,有,商業用,夾層;其他增建;
士林區天母東路１０５巷３５—７號,萬祥樓,112/06/29,1050,54.52,19.26,67.91%,華廈(10層含以下有電梯),46,一層/七層,房地(土地+建物),土:1 建:1車:0,1房2廳1衛,,有,有,商業用,陽台外推;
士林區通河街１４７號三樓,千維,112/06/28,1200,57.86,20.74,76.68%,華廈(10層含以下有電梯),37,三層/七層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,有,住家用,親友、員工、共有人或其他特殊關係間之交易;
士林區承德路四段６７號九樓,富麗圓山,112/06/28,3400,70.1,48.5,74.66%,住宅大樓(11層含以上有電梯),23,九層/十一層,房地(土地+建物)+車位,土:2 建:1車:1,3房2廳2衛,,有,有,住家用,陽台外推;
士林區忠誠路二段５號十三樓,新光仰賢華廈,112/06/28,6930,75.11,92.27,72.28%,住宅大樓(11層含以上有電梯),36,十三層/十四層,房地(土地+建物)+車位,土:3 建:1車:1,4房2廳3衛,,有,有,住家用,其他增建;
士林區德行東路１３２巷５弄４號,,112/06/28,0,0,0.01,,公寓(5樓含以下無電梯),41,一層/五層,房地(土地+建物),土:4 建:1車:0,3房2廳2衛,,無,無,住家用,政府機關標讓售;
士林區德行東路１３２巷５弄４號,,112/06/28,0.1,0,0.01,,公寓(5樓含以下無電梯),41,一層/五層,房地(土地+建物),土:4 建:1車:0,,,無,無,住家用,政府機關標讓售案件格局未確認。政府機關標讓售;
士林區德行東路１３２巷５弄４號,,112/06/28,0,0,0.01,,公寓(5樓含以下無電梯),41,一層/五層,房地(土地+建物),土:4 建:1車:0,,,無,無,住家用,政府機關標讓售案件格局未確認。政府機關標讓售;
士林區天母北路８７巷８號五樓,,112/06/27,1630,50.41,32.33,95.21%,公寓(5樓含以下無電梯),45,五層/五層,房地(土地+建物),土:1 建:1車:0,5房2廳2衛,,無,無,住家用,頂樓加蓋;
士林區承德路五段５６號二樓,,112/06/26,801,39.4,20.33,100.00%,公寓(5樓含以下無電梯),53,二層/三層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,無,無,住家用,陽台外推;其他增建;
士林區承德路四段８８號十樓之２,圓山ART,112/06/26,2712,81.19,33.4,60.38%,住宅大樓(11層含以上有電梯),1,十層/十五層,房地(土地+建物)+車位,土:1 建:1車:1,2房2廳1衛,,有,有,住家用,
士林區忠誠路二段１８０號等,,112/06/26,1168116.9,72.67,16075.18,56.56%,住宅大樓(11層含以上有電梯),28,三層/二十六層,房地(土地+建物),土:1 建:153車:0,,,無,有,商業用,本案交易為整棟出售，地下一層至四樓為商業用、五樓至二十五樓為住家用，無法統計建物現況格局。
士林區延平北路六段１５５巷１６號二樓,,112/06/26,1120,54.58,20.52,100.00%,公寓(5樓含以下無電梯),56,二層/--,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,頂樓加蓋;
士林區葫蘆街３９巷７號二樓,,112/06/26,1225,44.91,27.28,100.00%,公寓(5樓含以下無電梯),50,二層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,
士林區至善路二段１巷３６弄１號,,112/06/26,35779,0,28.63,,透天厝,59,全/一層,房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,無,無,住家用,具重建或重劃、都更等效益;
士林區天母北路５６號七樓之３,聯上天母,112/06/26,5316,90.2,68.45,54.53%,住宅大樓(11層含以上有電梯),3,七層/二十四層,房地(土地+建物)+車位,土:1 建:1車:1,3房2廳2衛,200,有,有,住家用,
士林區中正路６９０號九樓之１,永新大廈,112/06/26,2080,63.33,37.38,72.96%,華廈(10層含以下有電梯),25,九層/九層,房地(土地+建物)+車位,土:3 建:1車:1,3房2廳2衛,170,有,有,住家用,陽台外推;其他增建;
士林區雙溪街１０６號八樓,天母雅宴,112/06/26,1500,66.57,22.53,86.54%,華廈(10層含以下有電梯),31,八層/九層,房地(土地+建物)+車位,土:1 建:1車:1,1房2廳1衛,,有,有,住家用,露台增建陽台外推;其他增建;
士林區天母東路８巷３１弄８號五樓,,112/06/26,760,35.93,21.15,91.49%,公寓(5樓含以下無電梯),40,五層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,無,無,住家用,親友、員工、共有人或其他特殊關係間之交易;
士林區雨農路３２巷６弄１８號,,112/06/25,2430,0,25.48,,透天厝,54,全/二層,房地(土地+建物),土:1 建:1車:0,5房3廳2衛,,無,無,住家用,頂樓加蓋;其他增建;
士林區志成街２２巷１５弄１５號,,112/06/25,4750,54.31,87.46,29.66%,華廈(10層含以下有電梯),40,一層/七層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,有,住家用,其他增建;
士林區中社路二段１７巷３０號,,112/06/25,970,46.61,20.81,100.00%,公寓(5樓含以下無電梯),47,一層/四層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,無,無,住家用,其他增建;
士林區小西街３９號二樓,,112/06/25,1580,56.17,28.13,88.39%,公寓(5樓含以下無電梯),42,二層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,陽台外推;其他增建;
士林區福壽街５６號三樓,日日居,112/06/24,1900,77.73,24.45,52.70%,華廈(10層含以下有電梯),9,三層/七層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,有,有,住家用,夾層;其他增建;
士林區福港街２４４巷１８弄１１號三樓,,112/06/24,1850,59.24,31.23,89.86%,公寓(5樓含以下無電梯),45,三層/四層,房地(土地+建物),土:2 建:1車:0,2房2廳2衛,,無,無,住家用,其他增建;
士林區中山北路六段１５７巷１３號六樓之３,天母樂活,112/06/24,2425,93.77,25.86,58.92%,住宅大樓(11層含以上有電梯),15,六層/十五層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,有,商業用,
士林區克強路１０巷９弄１５號二樓,,112/06/23,2400,62.54,38.38,87.02%,公寓(5樓含以下無電梯),45,二層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,其他增建;
士林區文昌路１６９巷２號四樓,,112/06/22,1620,59.92,27.04,100.00%,公寓(5樓含以下無電梯),51,四層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,頂樓加蓋;其他增建;
士林區前港街５２號三樓,,112/06/22,723,23.51,30.76,89.41%,公寓(5樓含以下無電梯),43,三層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,無,無,住家用,親友、員工、共有人或其他特殊關係間之交易;
士林區中山北路六段４０５巷５３號四樓,,112/06/21,3500,76.74,45.61,84.99%,華廈(10層含以下有電梯),39,四層/七層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,有,有,住家用,其他增建;
士林區德行東路２５８號三樓之１,日日好日,112/06/21,5020,104.66,57.87,58.51%,住宅大樓(11層含以上有電梯),1,三層/十四層,房地(土地+建物)+車位,土:1 建:2車:1,3房2廳2衛,250,有,有,住家用,
士林區大南路３２５號五樓之６,新天地,112/06/21,972,64.12,21.16,58.49%,住宅大樓(11層含以上有電梯),16,五層/十四層,房地(土地+建物)+車位,土:1 建:1車:1,1房1廳1衛,180,有,有,商業用,
士林區至誠路一段１３６巷１７號十二樓,太子華威,112/06/21,9290,91.31,129.95,55.21%,住宅大樓(11層含以上有電梯),5,十二層/十四層,房地(土地+建物)+車位,土:2 建:1車:3,,890,有,有,住家用,毛胚屋;
士林區德行東路１３２巷５弄４號,,112/06/21,0.1,0,0.02,,公寓(5樓含以下無電梯),41,一層/五層,房地(土地+建物),土:4 建:1車:0,3房2廳2衛,,無,無,住家用,政府機關標讓售;
士林區德行東路１３２巷５弄４號,,112/06/21,0.1,0,0.02,,公寓(5樓含以下無電梯),41,一層/五層,房地(土地+建物),土:4 建:1車:0,3房2廳2衛,,無,無,住家用,政府機關標讓售;
士林區福華路１５７巷１５號二樓,,112/06/20,1058,53.38,19.82,100.00%,公寓(5樓含以下無電梯),46,"二層,陽台/五層",房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,無,無,住家用,本件係屬二親等間買賣，依遺產及贈與稅法以贈與論，並依規定已申報贈與稅親友、員工、共有人或其他特殊關係間之交易;
士林區中庸一路１１之１號八樓,登峰造極,112/06/19,3150,39.93,86.09,95.43%,住宅大樓(11層含以上有電梯),29,八層/十四層,房地(土地+建物)+車位,土:1 建:1車:2,4房2廳2衛,500,有,有,住家用,其他增建;
士林區葫蘆街３０巷４１弄１５號二樓,,112/06/19,800,46.68,17.14,100.00%,公寓(5樓含以下無電梯),53,二層/二層,房地(土地+建物),土:2 建:1車:0,2房2廳1衛,,無,無,住家用,其他增建;
士林區德行東路２７６號二樓,百富興,112/06/19,3100,48.03,64.55,87.49%,華廈(10層含以下有電梯),38,二層/七層,房地(土地+建物)+車位,土:1 建:1車:1,4房2廳2衛,,有,有,住家用,
士林區中山北路七段６３巷２５號一樓,天母國堡,112/06/19,2558,70.16,36.46,100.00%,公寓(5樓含以下無電梯),48,"一層,平台/四層",房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,無,無,住家用,
士林區中山北路六段２３６巷９號十樓之１,天母靜好,112/06/19,5000,121.1,50.73,56.85%,住宅大樓(11層含以上有電梯),1,十層/十四層,房地(土地+建物)+車位,土:1 建:1車:1,3房2廳2衛,350,有,有,住家用,
